"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-07-28",,,"0.00","0.0","0.0","87","65","69",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-07-29",,,"0.00","0.0","0.0","84","66","69",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-07-30",,,"0.01","0.0","0.0","77","69","70",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-07-31",,,"0.99","0.0","0.0","73","65","66",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-01",,,"1.34","0.0","0.0","72","63","66",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-02",,,"0.02","0.0","0.0","84","65","67",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-03",,,"0.00","0.0","0.0","86","55","59",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-04",,,"0.00","0.0","0.0","72","53","61",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-05",,,"0.00","0.0","0.0","79","59","64",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-06",,,"0.26","0.0","0.0","75","63","72",,,"    1","    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-07",,,"0.08","0.0","0.0","88","65","67",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-08",,,"0.00","0.0","0.0","85","67","71",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-09",,,"0.00","0.0","0.0","85","71","73",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-10",,,"0.00","0.0","0.0","86","61","66",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-11",,,"0.00","0.0","0.0","85","61","65",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-12",,,"0.00","0.0","0.0","80","55","59",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-13",,,"0.00","0.0","0.0","83","59","69",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-14",,,"0.03","0.0","0.0","81","66","68",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-15",,,"0.00","0.0","0.0","87","68","73",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-16",,,"0.00","0.0","0.0","91","55","59",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-17",,,"0.68","0.0","0.0","77","59","61",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-18",,,"0.24","0.0","0.0","71","60","61",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-19",,,"0.00","0.0","0.0","75","56","60",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-20",,,"0.00","0.0","0.0","72","54","56",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-21",,,"0.00","0.0","0.0","72","52","56",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-22",,,"0.00","0.0","0.0","79","56","69",,,"    1","    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-23",,,"0.03","0.0","0.0","83","63","67",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-24",,,"0.00","0.0","0.0","82","63","64",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-25",,,"0.00","0.0","0.0","82","61","64",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-26",,,"0.00","0.0","0.0","85","64","68",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-27",,,"0.00","0.0","0.0","77","62","64",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-28",,,"0.00","0.0","0.0","76","61","66",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-29",,,"0.00","0.0","0.0","80","66","72",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-30",,,"0.00","0.0","0.0","82","67","70",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-08-31",,,"0.00","0.0","0.0","77","68","71",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-01",,,"0.00","0.0","0.0","92","69","73",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-02",,,"0.00","0.0","0.0","94","66","69",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-03",,,"0.00","0.0","0.0","91","69","73",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-04",,,"0.02","0.0","0.0","85","59","59",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-05",,,"0.00","0.0","0.0","65","52","56",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-06",,,"0.00","0.0","0.0","66","42","44",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-07",,,"0.00","0.0","0.0","74","44","63",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-08",,,"0.09","0.0","0.0","88","63","66",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-09",,,"0.08","0.0","0.0","77","66","68",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-10",,,"0.00","0.0","0.0","85","68","74",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-11",,,"0.00","0.0","0.0","86","72","74",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-12",,,"2.04","0.0","0.0","83","59","59",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-13",,,"0.00","0.0","0.0","71","52","55",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-14",,,"0.48","0.0","0.0","79","55","61",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-15",,,"0.06","0.0","0.0","72","48","49",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-16",,,"0.00","0.0","0.0","62","41","41",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-17",,,"0.00","0.0","0.0","68","41","55",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-18",,,"0.00","0.0","0.0","80","51","64",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-19",,,"0.00","0.0","0.0","86","64","66",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-20",,,"0.03","0.0","0.0","85","60","60",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-21",,,"0.41","0.0","0.0","60","43","43",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-22",,,"0.00","0.0","0.0","63","43","53",,,"    1","    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-23",,,"1.99","0.0","0.0","65","50","64",,,"    1","    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-24",,,"0.11","0.0","0.0","64","47","47",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-25",,,"0.00","0.0","0.0","57","43","45",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-26",,,"0.00","0.0","0.0","55","40","43",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-27",,,"0.00","0.0","0.0","69","43","49",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-28",,,"0.00","0.0","0.0","67","39","39",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-29",,,"0.00","0.0","0.0","63","39","50",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-09-30",,,"0.00","0.0","0.0","75","50","55",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-01",,,"0.00","0.0","0.0","78","55","61",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-02",,,"0.00","0.0","0.0","83","61","67",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-03",,,"0.00","0.0","0.0","79","45","46",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-04",,,"0.96","0.0","0.0","69","46","50",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-05",,,"0.00","0.0","0.0","61","46","54",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-06",,,"0.23","0.0","0.0","58","42","42",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-07",,,"0.00","0.0","0.0","47","29","29",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-08",,,"0.06","0.0","0.0","49","29","33",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-09",,,"0.00","0.0","0.0","47","29","30",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-10",,,"0.00","0.0","0.0","58","30","37",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-11",,,"0.00","0.0","0.0","62","36","42",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-12",,,"0.00","0.0","0.0","67","42","48",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-13",,,"0.00","0.0","0.0","73","48","55",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-14",,,"0.01","0.0","0.0","78","55","60",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-15",,,"0.00","0.0","0.0","76","48","49",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-16",,,"0.02","0.0","0.0","59","41","43",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-17",,,"0.00","0.0","0.0","58","39","41",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-18",,,"0.00","0.0","0.0","62","39","46",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-19",,,"0.00","0.0","0.0","71","46","51",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-20",,,"0.00","0.0","0.0","77","50","56",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-21",,,"0.00","0.0","0.0","77","48","50",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-22",,,"0.00","0.0","0.0","65","49","53",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-23",,,"0.00","0.0","0.0","68","52","58",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-24",,,"0.12","0.0","0.0","69","58","62",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-25",,,"0.00","0.0","0.0","68","55","55",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-26",,,"0.00","0.0","0.0","70","55","61",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-27",,,"0.03","0.0","0.0","76","57","57",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-28",,,"0.00","0.0","0.0","72","49","49",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-29",,,"0.00","0.0","0.0","51","35","41",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-30",,,"0.00","0.0","0.0","55","36","43",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-10-31",,,"0.00","0.0","0.0","64","43","50",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-01",,,"0.00","0.0","0.0","71","49","55",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-02",,,"0.12","0.0","0.0","74","55","59",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-03",,,"0.05","0.0","0.0","65","38","42",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-04",,,"0.00","0.0","0.0","58","35","40",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-05",,,"0.00","0.0","0.0","57","40","41",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-06",,,"0.00","0.0","0.0","61","41","47",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-07",,,"1.42","0.0","0.0","57","46","48",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-08",,,"0.00","0.0","0.0","48","31","32",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-09",,,"0.58","0.0","0.0","48","31","38",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-10",,,"0.94","0.0","0.0","39","35","35",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-11",,,"0.00","0.0","0.0","45","26","28",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-12",,,"0.00","0.0","0.0","47","28","41",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-13",,,"0.14","0.0","0.0","47","35","35",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-14",,,"0.01","0.1","0.0","35","28","33",,,,,"    1",,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-15",,,"0.00","0.0","0.0","36","22","22",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-16",,,"0.02","0.0","0.0","40","22","37",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-17",,,"0.05","0.3","0.0","41","27","27",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-18",,,"0.00","0.0","0.0","32","20","20",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-19",,,"0.00","0.0","0.0","31","20","28",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-20",,,"0.01","0.1","0.0","41","23","25",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-21",,,"0.00","0.0","0.0","29","12","12",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-22",,,"0.00","0.0","0.0","24","12","15",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-23",,,"0.00","0.0","0.0","29","13","22",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-24",,,"0.00","0.0","0.0","36","19","21",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-25",,,"0.00","0.0","0.0","46","21","34",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-26",,,"0.29","0.0","0.0","44","34","37",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-27",,,"0.02","0.0","0.0","39","34","34",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-28",,,"0.00","0.0","0.0","37","28","34",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-29",,,"0.13","0.0","0.0","40","26","33",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-11-30",,,"0.02","0.0","0.0","36","33","34",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-01",,,"0.13","1.1","1.0","35","30","32",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-02",,,"0.01","0.0","1.0","36","28","28",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-03",,,"0.00","0.0","0.0","31","19","20",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-04",,,"0.00","0.0","0.0","36","18","27",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-05",,,"0.00","0.0","0.0","37","11","11",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-06",,,"0.00","0.0","0.0","18","7","10",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-07",,,"0.05","0.9","1.0","21","10","21",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-08",,,"0.12","1.9","3.0","29","14","14",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-09",,,"0.00","0.0","2.0","22","0","13",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-10",,,"0.02","0.2","2.0","31","13","30",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-11",,,"0.15","1.6","3.0","34","14","16",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-12",,,"0.60","10.6","11.0","30","3","3",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-13",,,"0.00","0.0","10.0","14","-8","-2",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-14",,,"0.40","4.7","14.0","24","-2","18",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-15",,,"0.00","0.0","13.0","27","4","11",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-16",,,"0.07","0.0","12.0","32","11","32",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-17",,,"0.00","0.0","10.0","34","11","11",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-18",,,"0.00","0.0","10.0","11","-4","2",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-19",,,"0.17","2.4","11.0","17","1","16",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-20",,,"0.00","0.0","11.0","22","-3","-2",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-21",,,"0.14","2.4","12.0","17","-3","14",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-22",,,"0.00","0.0","11.0","14","-11","-9",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-23",,,"0.05","0.8","11.0","10","-9","5",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-24",,,"0.08","1.6","12.0","20","-5","-5",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-25",,,"0.00","0.0","11.0","12","-10","-9",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-26",,,"0.00","0.0","11.0","14","-11","10",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-27",,,"0.01","0.4","11.0","20","10","14",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-28",,,"0.00","0.2","10.0","16","-4","10",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-29",,,"0.03","0.7","11.0","20","10","15",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-30",,,"0.22","5.6","15.0","26","15","24",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2000-12-31",,,"0.05","1.6","15.0","30","19","22",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-01",,,"0.00","0.0","14.0","22","0","3",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-02",,,"0.00","0.0","13.0","24","0","5",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-03",,,"0.00","0.0","12.0","19","4","16",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-04",,,"0.00","0.0","12.0","28","16","18",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-05",,,"0.00","0.0","11.0","34","18","31",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-06",,,"0.00","0.0","11.0","37","20","21",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-07",,,"0.00","0.0","10.0","35","19","33",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-08",,,"0.00","0.0","10.0","34","10","11",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-09",,,"0.00","0.0","10.0","25","3","8",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-10",,,"0.00","0.0","10.0","25","7","24",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-11",,,"0.00","0.0","10.0","38","21","24",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-12",,,"0.00","0.0","9.0","42","22","22",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-13",,,"0.00","0.0","8.0","37","22","33",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-14",,,"0.09","0.0","8.0","36","32","32",,,"    1",,,,"    1",
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-15",,,"0.06","0.0","6.0","37","32","33",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-16",,,"0.00","0.0","5.0","36","28","28",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-17",,,"0.00","0.0","5.0","31","23","24",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-18",,,"0.00","0.0","4.0","28","18","18",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-19",,,"0.00","0.0","4.0","33","17","24",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-20",,,"0.00","0.1","4.0","25","12","12",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-21",,,"0.00","0.0","4.0","25","8","10",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-22",,,"0.00","0.0","4.0","25","1","4",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-23",,,"0.00","0.0","4.0","31","3","26",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-24",,,"0.00","0.0","4.0","35","16","16",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-25",,,"0.00","0.0","4.0","29","9","9",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-26",,,"0.00","0.0","4.0","27","9","24",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-27",,,"0.05","0.8","5.0","31","14","14",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-28",,,"0.00","0.0","5.0","28","13","13",,,,,,,"    1",
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-29",,,"0.12","0.0","5.0","31","13","31",,,"    1",,,,"    1",
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-30",,,"0.65","0.0","3.0","41","31","34",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-01-31",,,"0.21","0.7","4.0","36","29","32",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-01",,,"0.00","0.0","3.0","36","18","18",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-02",,,"0.00","0.0","3.0","34","-3","-3",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-03",,,"0.00","0.0","3.0","15","-3","15",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-04",,,"0.03","0.7","4.0","31","15","31",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-05",,,"0.00","0.0","3.0","35","24","26",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-06",,,"0.00","0.1","3.0","33","25","27",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-07",,,"0.00","0.0","3.0","33","11","12",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-08",,,"0.12","0.0","2.0","35","12","34",,,"    1","    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-09",,,"0.75","0.0","0.0","50","34","49",,,"    1","    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-10",,,"0.39","0.7","1.0","49","11","11",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-11",,,"0.00","0.0","1.0","19","6","6",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-12",,,"0.00","0.0","0.0","27","6","17",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-13",,,"0.00","0.0","0.0","38","17","30",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-14",,,"0.02","0.0","0.0","37","30","33",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-15",,,"0.13","0.3","0.0","34","24","25",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-16",,,"0.00","0.0","0.0","31","25","28",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-17",,,"0.00","0.0","0.0","28","3","3",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-18",,,"0.00","0.0","0.0","19","3","5",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-19",,,"0.00","0.0","0.0","29","5","29",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-20",,,"0.00","0.0","0.0","42","29","29",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-21",,,"0.00","0.0","0.0","35","6","7",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-22",,,"0.01","0.2","0.0","19","7","19",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-23",,,"0.01","0.2","0.0","26","15","15",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-24",,,"0.12","0.0","0.0","31","15","31",,,"    1",,,,"    1",
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-25",,,"0.69","0.0","0.0","54","31","38",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-26",,,"0.00","0.0","0.0","38","21","21",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-27",,,"0.00","0.0","0.0","41","20","20",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-02-28",,,"0.00","0.0","0.0","27","8","9",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-03-01",,,"0.00","0.0","0.0","28","9","20",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-03-02",,,"0.00","0.0","0.0","42","20","30",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-03-03",,,"0.00","0.0","0.0","42","21","24",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-03-04",,,"0.00","0.0","0.0","51","23","28",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2001-03-05",,,"0.00","0.0","0.0","33","16","17",,,,,,,,
