,img_date,img_path,short_term_span,short_term,long_term,nn_short_term_span,nn_short_term,nn_long_term,models agree
616,2021-12-31 20:16:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-31-2021_2016.png,,,,,,,
617,2021-12-31 21:17:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-31-2021_2117.png,,,,,,,
618,2021-12-31 22:17:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-31-2021_2217.png,,,,,,,
619,2021-12-31 23:18:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-31-2021_2318.png,,,,,,,
620,2022-01-01 00:19:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_0019.png,,,,,,,
621,2022-01-01 01:20:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_0120.png,,,,,,,
622,2022-01-01 02:21:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_0221.png,,,,,,,
623,2022-01-01 03:22:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_0322.png,,,,,,,
624,2022-01-01 04:23:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_0423.png,,,,,,,
625,2022-01-01 05:24:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_0524.png,,,,,,,
626,2022-01-01 06:25:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_0625.png,,,,,,,
627,2022-01-01 07:26:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_0726.png,,,,,,,
628,2022-01-01 08:27:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_0827.png,,,,,,,
629,2022-01-01 09:28:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_0928.png,,,,,,,
630,2022-01-01 10:29:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_1029.png,,,,,,,
631,2022-01-01 11:30:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_1130.png,,,,,,,
632,2022-01-01 12:31:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_1231.png,,,,,,,
633,2022-01-01 13:31:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_1331.png,,,,,,,
634,2022-01-01 14:32:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_1432.png,,,,,,,
635,2022-01-01 15:33:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_1533.png,,,,,,,
636,2022-01-01 16:34:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_1634.png,,,,,,,
637,2022-01-01 17:35:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_1735.png,,,,,,,
638,2022-01-01 18:36:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_1836.png,,,,,,,
639,2022-01-01 19:37:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_1937.png,,,,,,,
640,2022-01-01 20:38:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_2038.png,,,,,,,
641,2022-01-01 21:39:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_2139.png,,,,,,,
642,2022-01-01 22:40:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_2240.png,,,,,,,
643,2022-01-01 23:41:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-01-2022_2341.png,,,,,,,
644,2022-01-02 00:42:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_0042.png,,,,,,,
645,2022-01-02 01:43:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_0143.png,,,,,,,
646,2022-01-02 02:44:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_0244.png,,,,,,,
647,2022-01-02 03:44:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_0344.png,,,,,,,
648,2022-01-02 04:45:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_0445.png,,,,,,,
649,2022-01-02 05:46:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_0546.png,,,,,,,
650,2022-01-02 06:47:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_0647.png,,,,,,,
651,2022-01-02 07:48:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_0748.png,,,,,,,
652,2022-01-02 08:49:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_0849.png,,,,,,,
653,2022-01-02 09:50:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_0950.png,,,,,,,
654,2022-01-02 10:51:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_1051.png,,,,,,,
655,2022-01-02 11:52:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_1152.png,,,,,,,
656,2022-01-02 12:53:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_1253.png,,,,,,,
657,2022-01-02 13:54:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_1354.png,,,,,,,
658,2022-01-02 14:55:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_1455.png,,,,,,,
659,2022-01-02 15:56:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_1556.png,,,,,,,
660,2022-01-02 16:57:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_1657.png,,,,,,,
661,2022-01-02 17:57:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_1757.png,,,,,,,
662,2022-01-02 18:58:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_1858.png,,,,,,,
663,2022-01-02 19:59:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_1959.png,,,,,,,
664,2022-01-02 21:00:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_2100.png,,,,,,,
665,2022-01-02 22:01:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_2201.png,,,,,,,
666,2022-01-02 23:02:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-02-2022_2302.png,,,,,,,
667,2022-01-03 00:03:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_0003.png,,,,,,,
668,2022-01-03 01:04:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_0104.png,,,,,,,
669,2022-01-03 02:05:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_0205.png,,,,,,,
670,2022-01-03 03:06:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_0306.png,,,,,,,
671,2022-01-03 04:07:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_0407.png,,,,,,,
672,2022-01-03 05:08:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_0508.png,,,,,,,
673,2022-01-03 06:09:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_0609.png,,,,,,,
674,2022-01-03 07:10:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_0710.png,,,,,,,
675,2022-01-03 08:11:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_0811.png,,,,,,,
676,2022-01-03 09:12:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_0912.png,,,,,,,
677,2022-01-03 10:12:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_1012.png,,,,,,,
678,2022-01-03 11:13:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_1113.png,,,,,,,
679,2022-01-03 12:14:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_1214.png,,,,,,,
680,2022-01-03 13:15:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_1315.png,,,,,,,
681,2022-01-03 14:16:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_1416.png,,,,,,,
682,2022-01-03 17:18:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_1718.png,,,,,,,
683,2022-01-03 18:19:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_1819.png,,,,,,,
684,2022-01-03 19:20:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_1920.png,,,,,,,
685,2022-01-03 20:21:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_2021.png,,,,,,,
686,2022-01-03 21:22:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_2122.png,,,,,,,
687,2022-01-03 22:23:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_2223.png,,,,,,,
688,2022-01-03 23:24:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-03-2022_2324.png,,,,,,,
689,2022-01-04 00:25:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_0025.png,,,,,,,
690,2022-01-04 01:26:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_0126.png,,,,,,,
691,2022-01-04 02:27:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_0227.png,,,,,,,
692,2022-01-04 03:27:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_0327.png,,,,,,,
693,2022-01-04 04:28:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_0428.png,,,,,,,
694,2022-01-04 05:29:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_0529.png,,,,,,,
695,2022-01-04 06:30:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_0630.png,,,,,,,
696,2022-01-04 07:31:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_0731.png,,,,,,,
697,2022-01-04 08:32:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_0832.png,,,,,,,
698,2022-01-04 09:33:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_0933.png,,,,,,,
699,2022-01-04 10:34:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_1034.png,,,,,,,
700,2022-01-04 11:35:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_1135.png,,,,,,,
701,2022-01-04 12:36:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_1236.png,,,,,,,
702,2022-01-04 13:37:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_1337.png,,,,,,,
703,2022-01-04 14:38:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_1438.png,,,,,,,
704,2022-01-04 15:39:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_1539.png,,,,,,,
705,2022-01-04 16:40:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_1640.png,,,,,,,
706,2022-01-04 17:41:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_1741.png,,,,,,,
707,2022-01-04 18:42:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_1842.png,,,,,,,
708,2022-01-04 19:42:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_1942.png,,,,,,,
709,2022-01-04 20:43:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_01-04-2022_2043.png,,,,,,,
